fname,id,actions,text,category
Cleaned-KLS_L0_5_4_Dirs_1.txt,795-1,"Any[2,1,1,1,2,4]",go straight toward the wall hangings of the eiffel tower and take a right on the pink flowered path,AnyCombination
Cleaned-KLS_L0_5_4_Dirs_1.txt,795-2,"Any[1,1,1,3,3,1,1,1,1,4]",when you can either turn only right or left onto a blue path you are at position 4,AnyCombination
Cleaned-KLS_L0_5_6_Dirs_1.txt,1167-1,"Any[2,1,1,1,1,1,4]",take the red brick path towards the lamp all the way down to the intersectino of the black path,TurnMoveToX
Cleaned-KLS_L0_5_6_Dirs_1.txt,1167-2,"Any[2,1,4]",take this black path until you reach the intersection with the white cement,AnyCombination
Cleaned-KLS_L0_5_7_Dirs_1.txt,414-1,"Any[2,1,4]",first go straight until you get to the first intersection,AnyCombination
Cleaned-KLS_L0_5_7_Dirs_1.txt,414-2,"Any[3,4]",take a left here,Turn
Cleaned-KLS_L0_5_7_Dirs_1.txt,414-3,"Any[1,2,1,1,4]",you will then be looking for a pink flowered path,AnyCombination
Cleaned-KLS_L0_5_7_Dirs_1.txt,414-4,"Any[2,1,1,1,4]",follow this path up until the last possible intersection,AnyCombination
Cleaned-KLS_L0_5_7_Dirs_1.txt,414-5,Any[4],whe you reach this intersection and there are fish pictures on the wall you have reached position 7,Describe
Cleaned-KLS_L0_6_1_Dirs_1.txt,27-1,"Any[2,1,4]",go towards an intersection with a red brick road,AnyCombination
Cleaned-KLS_L0_6_1_Dirs_1.txt,27-2,"Any[3,4]",turn towards the direction on this path which leads to butterflies on the wall,TurnToX
Cleaned-KLS_L0_6_1_Dirs_1.txt,27-3,"Any[1,1,1,1,1,1,3,4]",when you reach an intersection with a wood path turn left,AnyCombination
Cleaned-KLS_L0_6_1_Dirs_1.txt,27-4,"Any[1,4]",once you hit a intersection with a bench you are at position 1,MoveToX
Cleaned-KLS_L0_6_2_Dirs_1.txt,1240-1,"Any[2,4]",go on the black road towards the end with the easel,MoveToX
Cleaned-KLS_L0_6_2_Dirs_1.txt,1240-2,"Any[1,4]",the next junction is position 2,MoveToX
Cleaned-KLS_L0_6_3_Dirs_1.txt,1361-1,"Any[2,4]",go on the black road towards the end with the easel,MoveToX
Cleaned-KLS_L0_6_3_Dirs_1.txt,1361-2,"Any[1,3,4]",at the next junction of yellow and black take a left,AnyCombination
Cleaned-KLS_L0_6_3_Dirs_1.txt,1361-3,"Any[1,2,4]",when the hall ends take a right,AnyCombination
Cleaned-KLS_L0_6_3_Dirs_1.txt,1361-4,"Any[1,1,2,4]",when the hall ends again take antoher right,AnyCombination
Cleaned-KLS_L0_6_3_Dirs_1.txt,1361-5,"Any[1,4]",3 is at the end of this hall,MoveToX
Cleaned-KLS_L0_6_4_Dirs_1.txt,361-1,"Any[2,1,3,4]",take the black path and turn left on the red path at that intersection,AnyCombination
Cleaned-KLS_L0_6_4_Dirs_1.txt,361-2,"Any[1,1,2,4]",next when you come to a pink flowered path intersection take a right,AnyCombination
Cleaned-KLS_L0_6_4_Dirs_1.txt,361-3,"Any[1,4]",the next intersection and last of that hall is 4,MoveToX
Cleaned-KLS_L0_6_5_Dirs_1.txt,64-1,"Any[2,4]",go towards the intersection of the black path and the brick path,MoveToX
Cleaned-KLS_L0_6_5_Dirs_1.txt,64-2,"Any[1,3,1,1,1,1,4]",take a left onto the brick patch and go all the way down until you get to where there are butterflies on the wall,AnyCombination
Cleaned-KLS_L0_6_5_Dirs_1.txt,64-3,"Any[1,4]",position 5 is one stop before the intersection of the red brick and the wood,Conditional
Cleaned-KLS_L0_6_7_Dirs_1.txt,201-1,"Any[2,4]",take the black path towars the red brick intersection,TurnToX
Cleaned-KLS_L0_6_7_Dirs_1.txt,201-2,"Any[1,3,4]",go left onto the red brick,AnyCombination
Cleaned-KLS_L0_6_7_Dirs_1.txt,201-3,"Any[1,1,3,4]",then take another left at the pink flowered intersection onto the pink path,AnyCombination
Cleaned-KLS_L0_6_7_Dirs_1.txt,201-4,"Any[1,1,4]",go until there are fish on the wall and you can either only go left or towards a dead end,Conditional
Cleaned-KLS_L0_7_1_Dirs_1.txt,40-1,"Any[2,1,1,4]",take the pink path to the red brick intersection,Conditional
Cleaned-KLS_L0_7_1_Dirs_1.txt,40-2,"Any[2,4]",go right on red brick,TurnToX
Cleaned-KLS_L0_7_1_Dirs_1.txt,40-3,"Any[1,1,1,3,3,1,1,1,1,1,1,1,4]",go all the way to the wood intersection,AnyCombination
Cleaned-KLS_L0_7_1_Dirs_1.txt,40-4,"Any[3,4]",go left on wood,TurnToX
Cleaned-KLS_L0_7_1_Dirs_1.txt,40-5,"Any[1,4]",position one is where the bench is,MoveToX
Cleaned-KLS_L0_7_3_Dirs_1.txt,156-1,"Any[2,1,1,1,2,4]",follow the yellow road all the way to the other end where it ends and take a right,AnyCombination
Cleaned-KLS_L0_7_3_Dirs_1.txt,156-2,"Any[1,1,2,4]",go straight until the hall ends again and take another right,AnyCombination
Cleaned-KLS_L0_7_3_Dirs_1.txt,156-3,"Any[1,4]",the end of this hall is position 3,MoveToX
Cleaned-KLS_L0_7_4_Dirs_1.txt,638-1,"Any[2,1,1,1,4]",take the pink flowered path directly to the other end of the hall,AnyCombination
Cleaned-KLS_L0_7_4_Dirs_1.txt,638-2,Any[4],at the intersection where you can only either go right or left on a blue path this is position 4,Describe
Cleaned-KLS_L0_7_5_Dirs_1.txt,187-1,"Any[2,1,1,4]",take the pink path to the red brick juncture,MoveToX
Cleaned-KLS_L0_7_5_Dirs_1.txt,187-2,"Any[3,4]",go left onto the red brick,TurnToX
Cleaned-KLS_L0_7_5_Dirs_1.txt,187-3,"Any[1,1,1,4]",postition 5 is one section past the lampl,Conditional
Cleaned-KLS_L0_7_6_Dirs_1.txt,35-1,"Any[2,1,1,4]",follow the yellow path until it crosses the black,Conditional
Cleaned-KLS_L0_7_6_Dirs_1.txt,35-2,"Any[3,1,4]",take a left onto the black path and the next intersection should be position 6,AnyCombination
Cleaned-KXP_Grid0_1_3_Dirs_1.txt,195-1,Any[4],three is at the intersection of the long blue floored buterfly walled and the hallway with no furniture,Describe
Cleaned-KXP_Grid0_2_1_Dirs_1.txt,824-1,"Any[2,1,3,1,2,1,2,1,1,1,4]",go to the pink flowered floored area,AnyCombination
Cleaned-KXP_Grid0_2_1_Dirs_1.txt,824-2,Any[4],it is at the aesal,Describe
Cleaned-KXP_Grid0_2_3_Dirs_1.txt,1107-1,"Any[2,1,1,3,1,2,1,4]",position three is located in the butterfly area,AnyCombination
Cleaned-KXP_Grid0_2_5_Dirs_1.txt,1149-1,"Any[2,1,1,1,3,1,1,1,3,1,1,1,4]",down the long butterfly hallway with blue walls,AnyCombination
Cleaned-KXP_Grid0_2_5_Dirs_1.txt,1149-2,"Any[1,1,1,3,4]",make a left at the hat rack,AnyCombination
Cleaned-KXP_Grid0_2_5_Dirs_1.txt,1149-3,"Any[1,4]",pos 5 is in this corner,MoveToX
Cleaned-KXP_Grid0_3_1_Dirs_1.txt,115-1,"Any[2,1,1,1,2,4]",find the pink flowered floored area,AnyCombination
Cleaned-KXP_Grid0_3_1_Dirs_1.txt,115-2,"Any[1,4]",pos 1 is on the aesal,MoveToX
Cleaned-KXP_Grid0_3_2_Dirs_1.txt,225-1,Any[4],two is on an aesal not in the pink floored area the other one,Describe
Cleaned-KXP_Grid0_3_5_Dirs_1.txt,966-1,"Any[2,4]",head down toward the futon/bench,TurnToX
Cleaned-KXP_Grid0_3_5_Dirs_1.txt,966-2,"Any[1,4]",keep going,Move
Cleaned-KXP_Grid0_3_5_Dirs_1.txt,966-3,"Any[1,4]",till you are at the hat rack,MoveToX
Cleaned-KXP_Grid0_3_5_Dirs_1.txt,966-4,"Any[3,4]",make a left,Turn
Cleaned-KXP_Grid0_3_5_Dirs_1.txt,966-5,"Any[1,4]",pos 5 is in that corner,MoveToX
Cleaned-KXP_Grid0_4_1_Dirs_1.txt,856-1,"Any[2,1,1,1,3,3,1,1,3,1,1,4]",go to the aesal in the pink floored area,AnyCombination
Cleaned-KXP_Grid0_4_2_Dirs_1.txt,372-1,"Any[2,1,1,1,3,3,1,2,1,1,1,3,1,1,4]",position two is at the aesal in the area between two black floors and one green floor,AnyCombination
Cleaned-KXP_Grid0_4_3_Dirs_1.txt,817-1,"Any[2,1,1,1,3,3,1,1,2,1,1,2,1,1,3,4]",three is in the long butterfly hallway with blue floors,AnyCombination
Cleaned-KXP_Grid0_4_3_Dirs_1.txt,817-2,"Any[1,1,1,1,1,3,3,1,1,1,4]",at the intersection where the street with no furniture is at,AnyCombination
Cleaned-KXP_Grid0_4_5_Dirs_1.txt,1522-1,"Any[2,1,1,1,3,1,1,4]",head all the way toward the butterfly hallway,AnyCombination
Cleaned-KXP_Grid0_4_5_Dirs_1.txt,1522-2,"Any[1,1,1,1,1,4]",keep going down it until you reach a dead end square area,MoveToX
Cleaned-KXP_Grid0_4_5_Dirs_1.txt,1522-3,"Any[3,1,3,1,4]",pos 5 is in the corner to the left as you enter the square block,AnyCombination
Cleaned-KXP_Grid0_5_1_Dirs_1.txt,949-1,"Any[2,1,4]",go foward,Move
Cleaned-KXP_Grid0_5_1_Dirs_1.txt,949-2,"Any[2,4]",turn left,Turn
Cleaned-KXP_Grid0_5_1_Dirs_1.txt,949-3,"Any[1,1,2,1,1,2,2,1,2,1,1,4]",go down this ahllway until you see the fish ahllways,Conditional
Cleaned-KXP_Grid0_5_1_Dirs_1.txt,949-4,"Any[1,4]",find the aesal in this area,MoveToX
Cleaned-KXP_Grid0_5_3_Dirs_1.txt,269-1,"Any[2,1,4]",go down 1 block,Move
Cleaned-KXP_Grid0_5_3_Dirs_1.txt,269-2,"Any[2,4]",turn left,Turn
Cleaned-KXP_Grid0_5_3_Dirs_1.txt,269-3,"Any[1,1,4]",keep going looking down each of the streets on the right until you see the street with no furniture do not go down it,Conditional
Cleaned-KXP_Grid0_5_3_Dirs_1.txt,269-4,Any[4],stay on the butterfly street,Describe
Cleaned-KXP_Grid0_5_3_Dirs_1.txt,269-5,Any[4],the t intersection is the position 3,Describe
Cleaned-KXP_Grid0_5_3_Dirs_1.txt,269-6,Any[4],you should see blue on the floors perpendicular to the street w/ no furniture,Describe
Cleaned-KXP_Grid0_6_1_Dirs_1.txt,919-1,"Any[2,1,3,1,4]",pos one is in the area with the pink floors on the aesal,AnyCombination
Cleaned-KXP_Grid0_6_2_Dirs_1.txt,242-1,Any[4],find the aesal in the fish area with black floors near it,Describe
Cleaned-KXP_Grid0_6_5_Dirs_1.txt,783-1,"Any[2,1,1,2,2,2,1,1,3,1,1,1,1,1,1,4]",5 is at the end of the long butterlfy hallway,AnyCombination
Cleaned-KXP_Grid0_6_5_Dirs_1.txt,783-2,"Any[3,1,4]",make a left one street before the end,AnyCombination
Cleaned-KXP_Grid0_6_5_Dirs_1.txt,783-3,"Any[3,3,4]",you should be able to face the hat rack behind which should be a wall not a hallway,Describe
Cleaned-KXP_Grid0_7_1_Dirs_1.txt,653-1,"Any[2,1,2,1,1,1,2,1,4]",position one is in the pink floored area on the aesal,AnyCombination
Cleaned-KXP_Grid0_7_3_Dirs_1.txt,973-1,Any[4],head toward the butterfly areas,TurnToX
Cleaned-KXP_Grid0_7_3_Dirs_1.txt,973-2,"Any[2,1,4]",find the long butterfly hallway with perpendicular streets ending at its intersection with this ahllway,AnyCombination
Cleaned-KXP_Grid0_7_3_Dirs_1.txt,973-3,Any[4],go to the intersection within which whne you look down this street you see no furniture,Describe
Cleaned-KXP_Grid0_7_5_Dirs_1.txt,419-1,"Any[2,1,3,4]",go down the butterfly walled/blue floored hallway,AnyCombination
Cleaned-KXP_Grid0_7_5_Dirs_1.txt,419-2,"Any[1,1,3,1,4]",make a left at the hatrack,AnyCombination
Cleaned-KXP_Jelly0_1_3_Dirs_1.txt,1348-1,"Any[2,1,1,2,2,1,2,1,2,1,1,1,3,1,4]",go to the blue flooored area,AnyCombination
Cleaned-KXP_Jelly0_1_3_Dirs_1.txt,1348-2,"Any[3,1,1,2,2,1,4]",pos three is in between the two pieces of furniture in this hallway,AnyCombination
Cleaned-KXP_Jelly0_1_4_Dirs_1.txt,351-1,"Any[2,1,3,1,2,1,1,1,4]",end of the fish area,AnyCombination
Cleaned-KXP_Jelly0_1_4_Dirs_1.txt,351-2,"Any[3,1,1,1,4]",amek a left into dead end,AnyCombination
Cleaned-KXP_Jelly0_1_6_Dirs_1.txt,1482-1,"Any[2,1,2,1,1,1,1,2,1,2,1,3,1,2,1,1,3,1,4]",go to the blue floored area,AnyCombination
Cleaned-KXP_Jelly0_1_6_Dirs_1.txt,1482-2,"Any[2,1,3,4]",go to the pink floored area,AnyCombination
Cleaned-KXP_Jelly0_1_6_Dirs_1.txt,1482-3,"Any[1,2,4]",make the first left into a dead ended street,AnyCombination
Cleaned-KXP_Jelly0_1_6_Dirs_1.txt,1482-4,"Any[1,4]",pos 6 is at the end,MoveToX
Cleaned-KXP_Jelly0_2_3_Dirs_1.txt,1099-1,"Any[2,1,3,1,2,1,1,2,2,2,1,4]",blue floored area,AnyCombination
Cleaned-KXP_Jelly0_2_3_Dirs_1.txt,1099-2,"Any[2,1,1,1,1,4]",pos 3 in between 2 furniture,Conditional
Cleaned-KXP_Jelly0_2_4_Dirs_1.txt,218-1,Any[4],dead end of the fish area,Describe
Cleaned-KXP_Jelly0_2_6_Dirs_1.txt,429-1,"Any[2,1,3,1,2,1,1,3,1,2,4]",go to blue floored area,AnyCombination
Cleaned-KXP_Jelly0_2_6_Dirs_1.txt,429-2,"Any[1,3,4]",then pink floored area,AnyCombination
Cleaned-KXP_Jelly0_2_6_Dirs_1.txt,429-3,"Any[1,2,1,4]",make the 1st right,AnyCombination
Cleaned-KXP_Jelly0_2_7_Dirs_1.txt,1406-1,"Any[2,1,3,1,1,1,1,1,3,3,1,2,1,2,1,3,1,2,1,3,1,4]",go to blue floor area,AnyCombination
Cleaned-KXP_Jelly0_2_7_Dirs_1.txt,1406-2,"Any[2,2,1,4]",make 1st right go tward black floored area,AnyCombination
Cleaned-KXP_Jelly0_3_4_Dirs_1.txt,1468-1,"Any[2,4]",foward to the fish,MoveToX
Cleaned-KXP_Jelly0_3_4_Dirs_1.txt,1468-2,"Any[1,3,4]",first left,AnyCombination
Cleaned-KXP_Jelly0_3_4_Dirs_1.txt,1468-3,"Any[1,1,4]",go tot the end,MoveToX
Cleaned-KXP_Jelly0_3_6_Dirs_1.txt,747-1,"Any[2,1,1,1,4]",go to the pink flowered area,AnyCombination
Cleaned-KXP_Jelly0_3_6_Dirs_1.txt,747-2,"Any[2,1,2,4]",make a right then a right,CombinationLang
Cleaned-KXP_Jelly0_3_6_Dirs_1.txt,747-3,"Any[1,4]",go to end,MoveToX
Cleaned-KXP_Jelly0_4_3_Dirs_1.txt,1006-1,"Any[2,1,4]",foward,Move
Cleaned-KXP_Jelly0_4_3_Dirs_1.txt,1006-2,"Any[1,2,4]",right into blue floored hallway,AnyCombination
Cleaned-KXP_Jelly0_4_3_Dirs_1.txt,1006-3,"Any[1,4]",keep going,Move
Cleaned-KXP_Jelly0_4_3_Dirs_1.txt,1006-4,"Any[1,1,1,2,4]",make a rt into the pink flowered floor hallway,AnyCombination
Cleaned-KXP_Jelly0_4_3_Dirs_1.txt,1006-5,"Any[1,2,1,4]",make 1st rt into dead end,AnyCombination
Cleaned-KXP_Jelly0_4_5_Dirs_1.txt,1242-1,"Any[2,1,1,1,4]",foward till the end,MoveToX
Cleaned-KXP_Jelly0_4_5_Dirs_1.txt,1242-2,"Any[2,4]",right,Turn
Cleaned-KXP_Jelly0_4_5_Dirs_1.txt,1242-3,"Any[1,1,1,4]",foward till the end,MoveToX
Cleaned-KXP_Jelly0_4_5_Dirs_1.txt,1242-4,"Any[3,1,2,1,1,2,1,3,1,4]",look for a blue aesal,AnyCombination
Cleaned-KXP_Jelly0_4_6_Dirs_1.txt,1226-1,"Any[2,1,1,4]",go foward till the blue hallway,MoveToX
Cleaned-KXP_Jelly0_4_6_Dirs_1.txt,1226-2,"Any[2,4]",make a right,Turn
Cleaned-KXP_Jelly0_4_6_Dirs_1.txt,1226-3,"Any[1,1,1,1,4]",keep goin till the pink flowerd floor hallway,Conditional
Cleaned-KXP_Jelly0_4_6_Dirs_1.txt,1226-4,"Any[2,4]",make a right into it,TurnToX
Cleaned-KXP_Jelly0_4_6_Dirs_1.txt,1226-5,"Any[1,2,4]",make the first right into a dead end,AnyCombination
Cleaned-KXP_Jelly0_4_6_Dirs_1.txt,1226-6,"Any[1,4]",pos 6 is at the end,MoveToX
Cleaned-KXP_Jelly0_4_7_Dirs_1.txt,17-1,"Any[2,1,4]",go out of the dead end you are in,AnyCombination
Cleaned-KXP_Jelly0_4_7_Dirs_1.txt,17-2,"Any[1,1,4]",go to the other end of the hallway,MoveToX
Cleaned-KXP_Jelly0_4_7_Dirs_1.txt,17-3,"Any[2,4]",make a right at the end,AnyCombination
Cleaned-KXP_Jelly0_4_7_Dirs_1.txt,17-4,"Any[1,1,4]",keep going till you get to a piece of furniture,MoveToX
Cleaned-KXP_Jelly0_5_3_Dirs_1.txt,672-1,"Any[2,1,2,1,3,1,1,3,1,2,1,3,1,4]",blue floored area,AnyCombination
Cleaned-KXP_Jelly0_5_3_Dirs_1.txt,672-2,"Any[2,1,4]",pos three is in between the two pieaces of furniture,Conditional
Cleaned-KXP_Jelly0_5_4_Dirs_1.txt,1456-1,"Any[2,1,3,1,2,1,3,1,3,1,1,1,1,3,1,2,1,3,1,2,1,4]",go to the fish area,AnyCombination
Cleaned-KXP_Jelly0_5_4_Dirs_1.txt,1456-2,"Any[1,1,3,1,1,1,4]",pos 4 is at the dead end of one of the fish walled hallways,AnyCombination
Cleaned-KXP_Jelly0_5_6_Dirs_1.txt,1415-1,"Any[2,1,3,1,2,1,3,1,3,1,1,1,1,3,1,3,1,2,1,1,4]",go to blue,AnyCombination
Cleaned-KXP_Jelly0_5_6_Dirs_1.txt,1415-2,"Any[2,1,3,4]",then pink area,AnyCombination
Cleaned-KXP_Jelly0_5_6_Dirs_1.txt,1415-3,"Any[1,2,1,4]",make 1st rt,AnyCombination
Cleaned-KXP_Jelly0_6_3_Dirs_1.txt,651-1,"Any[2,1,4]",foward,Move
Cleaned-KXP_Jelly0_6_3_Dirs_1.txt,651-2,"Any[3,4]",left,Turn
Cleaned-KXP_Jelly0_6_3_Dirs_1.txt,651-3,"Any[1,3,4]",then left on to the blue floored area,AnyCombination
Cleaned-KXP_Jelly0_6_3_Dirs_1.txt,651-4,"Any[1,1,1,4]",pos three is in between the two pieces of furniture in this hallway,Conditional
Cleaned-KXP_Jelly0_6_4_Dirs_1.txt,985-1,"Any[2,1,4]",foward,Move
Cleaned-KXP_Jelly0_6_4_Dirs_1.txt,985-2,"Any[3,4]",left,Turn
Cleaned-KXP_Jelly0_6_4_Dirs_1.txt,985-3,"Any[1,3,4]",left,Turn
Cleaned-KXP_Jelly0_6_4_Dirs_1.txt,985-4,"Any[1,1,1,1,4]",all the way till almost the end,MoveToX
Cleaned-KXP_Jelly0_6_4_Dirs_1.txt,985-5,"Any[3,4]",make a laft into fishy area,TurnToX
Cleaned-KXP_Jelly0_6_4_Dirs_1.txt,985-6,"Any[1,1,4]",go to end,MoveToX
Cleaned-KXP_Jelly0_6_7_Dirs_1.txt,680-1,"Any[2,1,4]",foward 1,Move
Cleaned-KXP_Jelly0_6_7_Dirs_1.txt,680-2,"Any[3,4]",left,Turn
Cleaned-KXP_Jelly0_6_7_Dirs_1.txt,680-3,"Any[1,4]",fwd 1,Move
Cleaned-KXP_Jelly0_6_7_Dirs_1.txt,680-4,"Any[3,4]",left,Turn
Cleaned-KXP_Jelly0_6_7_Dirs_1.txt,680-5,"Any[1,1,4]",foward till 1st right turn,CombinationLang
Cleaned-KXP_Jelly0_6_7_Dirs_1.txt,680-6,"Any[2,4]",make a right,Turn
Cleaned-KXP_Jelly0_6_7_Dirs_1.txt,680-7,"Any[1,4]",foward 1 space,Move
Cleaned-KXP_Jelly0_7_1_Dirs_1.txt,1057-1,"Any[2,4]",go down toward the bench,MoveToX
Cleaned-KXP_Jelly0_7_1_Dirs_1.txt,1057-2,"Any[1,3,4]",make a left,Turn
Cleaned-KXP_Jelly0_7_1_Dirs_1.txt,1057-3,"Any[1,4]",then go down,Move
Cleaned-KXP_Jelly0_7_1_Dirs_1.txt,1057-4,"Any[2,1,4]",make a right go one space foward,CombinationLang
Cleaned-KXP_Jelly0_7_3_Dirs_1.txt,422-1,"Any[2,1,4]",go to the blue floored area,TurnMoveToX
Cleaned-KXP_Jelly0_7_3_Dirs_1.txt,422-2,"Any[2,1,4]",pos 3 is in between the two pieces of furnitute in this hallway,Conditional
Cleaned-KXP_Jelly0_7_4_Dirs_1.txt,1349-1,"Any[2,4]",head toward the blue floored hallway,TurnToX
Cleaned-KXP_Jelly0_7_4_Dirs_1.txt,1349-2,"Any[1,2,4]",make a right on it,AnyCombination
Cleaned-KXP_Jelly0_7_4_Dirs_1.txt,1349-3,Any[4],go down till you see the fish walled areas,Describe
Cleaned-KXP_Jelly0_7_4_Dirs_1.txt,1349-4,"Any[1,1,3,1,1,4]",make a left in the fish walled hallway and go to the very end,AnyCombination
Cleaned-KXP_Jelly0_7_6_Dirs_1.txt,82-1,"Any[2,1,4]",go to blue,MoveToX
Cleaned-KXP_Jelly0_7_6_Dirs_1.txt,82-2,"Any[3,1,1,4]",then pink,MoveToX
Cleaned-KXP_Jelly0_7_6_Dirs_1.txt,82-3,"Any[2,4]",make a right,Turn
Cleaned-KXP_Jelly0_7_6_Dirs_1.txt,82-4,"Any[1,2,1,4]",then anopther right,Turn
Cleaned-KXP_L0_1_2_Dirs_1.txt,79-1,"Any[2,4]",move toward the longer end of the hallway,MoveToX
Cleaned-KXP_L0_1_2_Dirs_1.txt,79-2,"Any[1,2,4]",make the first rt,AnyCombination
Cleaned-KXP_L0_1_2_Dirs_1.txt,79-3,"Any[1,1,1,1,2,4]",go down make the first rt,AnyCombination
Cleaned-KXP_L0_1_2_Dirs_1.txt,79-4,"Any[1,1,3,4]",go down make the first left,AnyCombination
Cleaned-KXP_L0_1_2_Dirs_1.txt,79-5,"Any[1,1,4]",go till the aesal is on your right,Conditional
Cleaned-KXP_L0_1_3_Dirs_1.txt,1177-1,"Any[2,1,2,1,1,1,1,2,1,4]",go to the fish walled area,AnyCombination
Cleaned-KXP_L0_1_3_Dirs_1.txt,1177-2,"Any[1,1,1,2,1,1,3,1,1,1,2,1,1,2,1,4]",follow the long corridor till it makes a right then follow the series of turns to the end,AnyCombination
Cleaned-KXP_L0_1_4_Dirs_1.txt,929-1,"Any[2,4]",go down toward the longer end of the hallway,TurnToX
Cleaned-KXP_L0_1_4_Dirs_1.txt,929-2,"Any[1,2,4]",1st rt,AnyCombination
Cleaned-KXP_L0_1_4_Dirs_1.txt,929-3,"Any[1,1,3,4]",1st lft,AnyCombination
Cleaned-KXP_L0_1_4_Dirs_1.txt,929-4,"Any[1,2,4]",1st right,AnyCombination
Cleaned-KXP_L0_1_4_Dirs_1.txt,929-5,"Any[1,1,4]",keep going till the pink floored area is on your right,Conditional
Cleaned-KXP_L0_1_5_Dirs_1.txt,483-1,"Any[2,4]",go to the longetr end of the hallway,MoveToX
Cleaned-KXP_L0_1_5_Dirs_1.txt,483-2,"Any[1,2,4]",make the first right,AnyCombination
Cleaned-KXP_L0_1_5_Dirs_1.txt,483-3,"Any[1,4]",move foward one spce,Move
Cleaned-KXP_L0_1_6_Dirs_1.txt,1192-1,"Any[2,4]",go down toward the longer end of the hallway,TurnToX
Cleaned-KXP_L0_1_6_Dirs_1.txt,1192-2,"Any[1,2,4]",make the first right,AnyCombination
Cleaned-KXP_L0_1_6_Dirs_1.txt,1192-3,"Any[1,4]",go down,Move
Cleaned-KXP_L0_1_6_Dirs_1.txt,1192-4,"Any[1,1,1,2,4]",make the first right,AnyCombination
Cleaned-KXP_L0_1_6_Dirs_1.txt,1192-5,"Any[1,4]",go down,Move
Cleaned-KXP_L0_1_6_Dirs_1.txt,1192-6,"Any[1,3,4]",make the first left,AnyCombination
Cleaned-KXP_L0_1_6_Dirs_1.txt,1192-7,"Any[1,1,4]",go down till the easel is on the right,MoveToX
Cleaned-KXP_L0_1_6_Dirs_1.txt,1192-8,"Any[3,1,4]",move one space away form the aesal,Conditional
Cleaned-KXP_L0_1_7_Dirs_1.txt,649-1,"Any[2,4]",head away form the bench,TurnToX
Cleaned-KXP_L0_1_7_Dirs_1.txt,649-2,"Any[1,2,4]",make the first rt,AnyCombination
Cleaned-KXP_L0_1_7_Dirs_1.txt,649-3,"Any[1,1,1,1,2,4]",then first rt again,AnyCombination
Cleaned-KXP_L0_1_7_Dirs_1.txt,649-4,"Any[1,1,4]",keep goin till there is a hallway on the left,Conditional
Cleaned-KXP_L0_2_1_Dirs_1.txt,1125-1,"Any[2,1,1,4]",move to the pink floored area,MoveToX
