"fname","actions","text","category"
"Cleaned-EMWC_Jelly0_2_7_Dirs_1.txt","Any[4]","it contains a stool",""
"Cleaned-EMWC_Jelly0_2_7_Dirs_1.txt","Any[4]","at the other end of the bare concrete hall is the blue-tiled hall",""
"Cleaned-WLH_Jelly0_5_6_Dirs_1.txt","Any[2,4]","start facing the easel",""
"Cleaned-WLH_Jelly0_5_6_Dirs_1.txt","Any[1,3,4]","walk forward and turn left at the easel",""
"Cleaned-WLH_Jelly0_5_6_Dirs_1.txt","Any[4]","there should be blue carpet on the first alley",""
"Cleaned-WLH_Jelly0_5_6_Dirs_1.txt","Any[1,2,4]","walk to that and turn right",""
"Cleaned-WLH_Jelly0_5_6_Dirs_1.txt","Any[4]","you should see an alley to your left",""
"Cleaned-WLH_Jelly0_5_6_Dirs_1.txt","Any[1,3,4]","take it",""
"Cleaned-WLH_Jelly0_5_6_Dirs_1.txt","Any[4]","the carpet has roses",""
"Cleaned-WLH_Jelly0_5_6_Dirs_1.txt","Any[1,2,1,4]","go down the first alley to your right and stop at the end",""
"Cleaned-KLS_Jelly0_6_7_Dirs_1.txt","Any[2,4]","go towards the pink path intersection",""
"Cleaned-KLS_Jelly0_6_7_Dirs_1.txt","Any[1,3,4]","once here take a left onto the pink path",""
"Cleaned-KLS_Jelly0_6_7_Dirs_1.txt","Any[1,3,4]","at the next intersection take a left onto the blue path",""
"Cleaned-KLS_Jelly0_6_7_Dirs_1.txt","Any[4]","take the blue path towards teh chair",""
"Cleaned-KLS_Jelly0_6_7_Dirs_1.txt","Any[1,1,2,4]","at the chair take a right",""
"Cleaned-KLS_Jelly0_6_7_Dirs_1.txt","Any[1,4]","the next intersection is 7",""
"Cleaned-WLH_Jelly0_7_2_Dirs_1.txt","Any[2,1,4]","face and move to the chair",""
"Cleaned-WLH_Jelly0_7_2_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-WLH_Jelly0_7_2_Dirs_1.txt","Any[1,2,4]","move to the next chair and turn right",""
"Cleaned-WLH_Jelly0_7_2_Dirs_1.txt","Any[1,3,4]","move to the next alley and turn left",""
"Cleaned-WLH_Jelly0_7_2_Dirs_1.txt","Any[4]","you see a chair and grass side alleys",""
"Cleaned-WLH_Jelly0_7_2_Dirs_1.txt","Any[1,2,4]","move to the chair and turn right",""
"Cleaned-WLH_Jelly0_7_2_Dirs_1.txt","Any[1,1,1,1,2,4]","walk along the grass to the hatrack and turn right",""
"Cleaned-WLH_Jelly0_7_2_Dirs_1.txt","Any[1,4]","move to the corner",""
"Cleaned-WLH_Jelly0_7_2_Dirs_1.txt","Any[4]","from this corner you can view a lamp to your right and the hatrack you just came from",""
"Cleaned-WLH_Jelly0_7_4_Dirs_1.txt","Any[2,4]","with your back to the wall turn right",""
"Cleaned-WLH_Jelly0_7_4_Dirs_1.txt","Any[4]","you see green carpet w/ octagons",""
"Cleaned-WLH_Jelly0_7_4_Dirs_1.txt","Any[1,1,3,1,1,1,4]","turn onto this carpet and move forward as far as you can",""
"Cleaned-TJS_Jelly0_5_1_Dirs_1.txt","Any[2,1,4]","go up the hall",""
"Cleaned-TJS_Jelly0_5_1_Dirs_1.txt","Any[2,1,3,1,4]","position 1 is in the middle of the red brick floored room",""
"Cleaned-WLH_Jelly0_6_7_Dirs_1.txt","Any[2,1,3,4]","go forward and turn left at the rose carpet",""
"Cleaned-WLH_Jelly0_6_7_Dirs_1.txt","Any[1,4]","move forward to the blue carpet",""
"Cleaned-WLH_Jelly0_6_7_Dirs_1.txt","Any[3,1,1,4]","walk forward on the blue carpet till you get to a chair",""
"Cleaned-WLH_Jelly0_6_7_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-WLH_Jelly0_6_7_Dirs_1.txt","Any[4]","there should be another chair",""
"Cleaned-WLH_Jelly0_6_7_Dirs_1.txt","Any[1,4]","walk forward",""
"Cleaned-EDA_Jelly0_7_2_Dirs_1.txt","Any[2,4]","turn so that the wall is to your back",""
"Cleaned-EDA_Jelly0_7_2_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_7_2_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Jelly0_7_2_Dirs_1.txt","Any[1,1,1,4]","walk forward until you come to the intersection of the brown hallways",""
"Cleaned-EDA_Jelly0_7_2_Dirs_1.txt","Any[3,1,4]","turn left and walk forward twice",""
"Cleaned-EDA_Jelly0_7_2_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_Jelly0_7_2_Dirs_1.txt","Any[1,1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_7_2_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Jelly0_7_2_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_7_2_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_Jelly0_7_2_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EMWC_Jelly0_4_3_Dirs_1.txt","Any[2,1,1,4]","go forward two segments to the intersection with the blue-tiled hall",""
"Cleaned-EMWC_Jelly0_4_3_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_Jelly0_4_3_Dirs_1.txt","Any[1,4]","go forward to the bare concrete intersection between two intersections containing furniture",""
"Cleaned-EDA_Jelly0_2_7_Dirs_1.txt","Any[2,4]","turn so that the wall is on your left and back",""
"Cleaned-EDA_Jelly0_2_7_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_2_7_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Jelly0_2_7_Dirs_1.txt","Any[1,2,4]","walk forward once turn right",""
"Cleaned-EDA_Jelly0_2_7_Dirs_1.txt","Any[1,1,4]","walk forward twice",""
"Cleaned-EDA_Jelly0_2_7_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Jelly0_2_7_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_2_7_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_Jelly0_2_7_Dirs_1.txt","Any[1,1,1,4]","walk forward three times",""
"Cleaned-EDA_Jelly0_2_7_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_Jelly0_2_7_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_7_6_Dirs_1.txt","Any[2,4]","turn so that the wall is to your back",""
"Cleaned-EDA_Jelly0_7_6_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_7_6_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Jelly0_7_6_Dirs_1.txt","Any[1,1,4]","walk forward once or until the pink hallway is on your right",""
"Cleaned-EDA_Jelly0_7_6_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_Jelly0_7_6_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_7_6_Dirs_1.txt","Any[2,1,4]","turn right and walk forward once",""
"Cleaned-EDA_Jelly0_1_4_Dirs_1.txt","Any[2,4]","turn so that the wall is on your left",""
"Cleaned-EDA_Jelly0_1_4_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_1_4_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Jelly0_1_4_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_1_4_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_Jelly0_1_4_Dirs_1.txt","Any[1,1,1,4]","walk forward three times",""
"Cleaned-EDA_Jelly0_1_4_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Jelly0_1_4_Dirs_1.txt","Any[1,1,1,4]","walk forward three times",""
"Cleaned-KXP_Jelly0_4_6_Dirs_1.txt","Any[2,1,1,4]","go foward till the blue hallway",""
"Cleaned-KXP_Jelly0_4_6_Dirs_1.txt","Any[2,4]","make a right",""
"Cleaned-KXP_Jelly0_4_6_Dirs_1.txt","Any[1,1,1,1,4]","keep goin till the pink flowerd floor hallway",""
"Cleaned-KXP_Jelly0_4_6_Dirs_1.txt","Any[2,4]","make a right into it",""
"Cleaned-KXP_Jelly0_4_6_Dirs_1.txt","Any[1,2,4]","make the first right into a dead end",""
"Cleaned-KXP_Jelly0_4_6_Dirs_1.txt","Any[1,4]","pos 6 is at the end",""
"Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt","Any[2,1,1,4]","go forward two segments to the intersection with the blue-tiled hall",""
"Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt","Any[1,1,1,1,1,4]","go forward to the far end of the hall",""
"Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt","Any[1,4]","go forward one segment to the intersection with the wooden-floored hall",""
"Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt","Any[4]","this intersection contains an easel",""
"Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt","Any[1,1,4]","go forward two segments to the end of the hall",""
"Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt","Any[1,4]","go forward one segment to the intersection containing the lamp",""
"Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt","Any[1,4]","go forward one segment to the empty corner",""
"Cleaned-KLS_Jelly0_7_4_Dirs_1.txt","Any[2,1,1,4]","take the black path away from the bench to the very end of the hall",""
"Cleaned-KLS_Jelly0_7_4_Dirs_1.txt","Any[3,4]","here take a left onto the yellow path",""
"Cleaned-KLS_Jelly0_7_4_Dirs_1.txt","Any[1,1,1,4]","follow the path to the opposite end of the hall and here is 4",""
"Cleaned-KXP_Jelly0_4_5_Dirs_1.txt","Any[2,1,1,1,4]","foward till the end",""
"Cleaned-KXP_Jelly0_4_5_Dirs_1.txt","Any[2,4]","right",""
"Cleaned-KXP_Jelly0_4_5_Dirs_1.txt","Any[1,1,1,4]","foward till the end",""
"Cleaned-KXP_Jelly0_4_5_Dirs_1.txt","Any[3,1,2,1,1,2,1,3,1,4]","look for a blue aesal",""
"Cleaned-EMWC_Jelly0_7_1_Dirs_1.txt","Any[2,4]","place your back to the wall of the 't' intersection",""
"Cleaned-EMWC_Jelly0_7_1_Dirs_1.txt","Any[1,4]","go forward one segment to the blue-tiled hall",""
"Cleaned-EMWC_Jelly0_7_1_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_Jelly0_7_1_Dirs_1.txt","Any[1,1,1,4]","go forward to the end of the hall",""
"Cleaned-EMWC_Jelly0_7_1_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_Jelly0_7_1_Dirs_1.txt","Any[1,1,4]","go forward two segments passing the easel",""
"Cleaned-EMWC_Jelly0_7_1_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_Jelly0_7_1_Dirs_1.txt","Any[1,4]","go forward one segment",""
"Cleaned-KLS_Jelly0_7_3_Dirs_1.txt","Any[2,4]","go straight towards teh black chair",""
"Cleaned-KLS_Jelly0_7_3_Dirs_1.txt","Any[1,2,4]","at the chair take a right",""
"Cleaned-KLS_Jelly0_7_3_Dirs_1.txt","Any[1,4]","the second intersection down on the blue path is 3",""
"Cleaned-WLH_Jelly0_2_1_Dirs_1.txt","Any[2,4]","from two face towards the hat rack",""
"Cleaned-WLH_Jelly0_2_1_Dirs_1.txt","Any[1,3,4]","turn onto the green carpet",""
"Cleaned-WLH_Jelly0_2_1_Dirs_1.txt","Any[1,1,1,1,3,4]","walk until there is an exit on the left",""
"Cleaned-WLH_Jelly0_2_1_Dirs_1.txt","Any[4]","you should be standing next to a stool",""
"Cleaned-WLH_Jelly0_2_1_Dirs_1.txt","Any[1,4]","walk forward",""
"Cleaned-WLH_Jelly0_2_1_Dirs_1.txt","Any[3,3,4]","turn around when you hit the wall",""
"Cleaned-WLH_Jelly0_2_1_Dirs_1.txt","Any[4]","to your left and right should be brick and in front of you the stool where you just came from",""
"Cleaned-WLH_Jelly0_5_7_Dirs_1.txt","Any[2,1,3,4]","move to the easel and turn left",""
"Cleaned-WLH_Jelly0_5_7_Dirs_1.txt","Any[1,4]","the side alley has blue floor",""
"Cleaned-WLH_Jelly0_5_7_Dirs_1.txt","Any[2,1,1,1,4]","move onto this and stop at the chair",""
"Cleaned-WLH_Jelly0_5_7_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-WLH_Jelly0_5_7_Dirs_1.txt","Any[1,4]","move to the stool",""
"Cleaned-WLH_Jelly0_5_7_Dirs_1.txt","Any[4]","the side alley has stone flooring",""
"Cleaned-EDA_Jelly0_1_7_Dirs_1.txt","Any[2,4]","turn to where the wall is on your left side",""
"Cleaned-EDA_Jelly0_1_7_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_1_7_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Jelly0_1_7_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_1_7_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_Jelly0_1_7_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_6_4_Dirs_1.txt","Any[2,4]","only one direction to go",""
"Cleaned-EDA_Jelly0_6_4_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_6_4_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Jelly0_6_4_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_6_4_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Jelly0_6_4_Dirs_1.txt","Any[1,1,1,1,4]","walk forward about four times",""
"Cleaned-EDA_Jelly0_6_4_Dirs_1.txt","Any[1,1,1,1,4]","until you reach the yellow floors",""
"Cleaned-EDA_Jelly0_6_4_Dirs_1.txt","Any[3,1,1,4]","turn left at the yellow floors and walk to the end of the hall",""
"Cleaned-TJS_Jelly0_4_5_Dirs_1.txt","Any[2,1,1,2,1,1,1,1,1,3,1,3,3,3,1,4]","position 5 is in the middle of the red brick floored room",""
"Cleaned-EMWC_Jelly0_4_1_Dirs_1.txt","Any[2,1,1,4]","go forward two segments to the intersection with the blue-tiled hall",""
"Cleaned-EMWC_Jelly0_4_1_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_Jelly0_4_1_Dirs_1.txt","Any[1,1,1,1,1,4]","go to the opposite end of the blue-tiled hall passing the chair",""
"Cleaned-EMWC_Jelly0_4_1_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_Jelly0_4_1_Dirs_1.txt","Any[1,1,4]","go forward two segments passing the easel in the intersection with the wooden-floored hall",""
"Cleaned-EMWC_Jelly0_4_1_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_Jelly0_4_1_Dirs_1.txt","Any[1,4]","go forward to the empty intersection that has eiffel tower pictures ahead of you and butterfly pictures behind you",""
"Cleaned-EMWC_Jelly0_4_1_Dirs_1.txt","Any[4]","you should be able to see the grassy hall to your right",""
"Cleaned-EDA_Jelly0_2_5_Dirs_1.txt","Any[2,4]","turn so that the wall is facing your left and back",""
"Cleaned-EDA_Jelly0_2_5_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_2_5_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Jelly0_2_5_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_2_5_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_Jelly0_2_5_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-KXP_Jelly0_1_3_Dirs_1.txt","Any[2,1,1,2,2,1,2,1,2,1,1,1,3,1,4]","go to the blue flooored area",""
"Cleaned-KXP_Jelly0_1_3_Dirs_1.txt","Any[3,1,1,2,2,1,4]","pos three is in between the two pieces of furniture in this hallway",""
"Cleaned-KXP_Jelly0_7_4_Dirs_1.txt","Any[2,4]","head toward the blue floored hallway",""
"Cleaned-KXP_Jelly0_7_4_Dirs_1.txt","Any[1,2,4]","make a right on it",""
"Cleaned-KXP_Jelly0_7_4_Dirs_1.txt","Any[4]","go down till you see the fish walled areas",""
"Cleaned-KXP_Jelly0_7_4_Dirs_1.txt","Any[1,1,3,1,1,4]","make a left in the fish walled hallway and go to the very end",""
"Cleaned-KLS_Jelly0_4_3_Dirs_1.txt","Any[2,4]","take the yellow path towards the coat rack",""
"Cleaned-KLS_Jelly0_4_3_Dirs_1.txt","Any[1,1,2,4]","at the coat rack take a right onto the blue path",""
"Cleaned-KLS_Jelly0_4_3_Dirs_1.txt","Any[1,1,2,2,1,4]","go 2 intersections down and you'll be at 3",""
"Cleaned-KLS_Jelly0_5_4_Dirs_1.txt","Any[2,4]","take the wood path towards the easel",""
"Cleaned-KLS_Jelly0_5_4_Dirs_1.txt","Any[1,3,1,4]","at the easel take a left to the next corner",""
"Cleaned-KLS_Jelly0_5_4_Dirs_1.txt","Any[2,1,1,1,1,1,4]","at the corner take a right onto the blue path and go all the way down until you reach a coat rack",""
"Cleaned-KLS_Jelly0_5_4_Dirs_1.txt","Any[3,1,1,4]","at the coat rack take a left onto the yellow path and go to the end of the hall",""
"Cleaned-TJS_Jelly0_7_4_Dirs_1.txt","Any[2,1,1,3,1,1,1,4]","position 4 is at the dead end of the yellow fish hall with yellow floors",""
"Cleaned-EDA_Jelly0_7_4_Dirs_1.txt","Any[2,4]","turn so that the wall is on your right",""
"Cleaned-EDA_Jelly0_7_4_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_7_4_Dirs_1.txt","Any[1,3,4]","turn left to face the yellow hallway",""
"Cleaned-EDA_Jelly0_7_4_Dirs_1.txt","Any[1,1,1,4]","walk forward to the far end",""
"Cleaned-EDA_Jelly0_7_3_Dirs_1.txt","Any[2,4]","turn so the wall is to your back",""
"Cleaned-EDA_Jelly0_7_3_Dirs_1.txt","Any[1,4]","wlak forward once",""
"Cleaned-EDA_Jelly0_7_3_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_Jelly0_7_3_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-TJS_Jelly0_6_7_Dirs_1.txt","Any[2,1,3,1,3,1,1,4]","look for grey tiled hall",""
"Cleaned-TJS_Jelly0_6_7_Dirs_1.txt","Any[2,1,4]","position 7 is in the middle of the grey hall and has i think a chair or coat rack or some sort of object",""
"Cleaned-WLH_Jelly0_5_2_Dirs_1.txt","Any[2,1,3,4]","with your back to the easel move into the corner and turn left",""
"Cleaned-WLH_Jelly0_5_2_Dirs_1.txt","Any[1,2,4]","at the lamp turn right",""
"Cleaned-WLH_Jelly0_5_2_Dirs_1.txt","Any[1,3,4]","move into the corner and turn left",""
"Cleaned-WLH_Jelly0_5_2_Dirs_1.txt","Any[4]","you see a hatrack",""
"Cleaned-WLH_Jelly0_7_1_Dirs_1.txt","Any[2,1,4]","face and move to the sofa chair",""
"Cleaned-WLH_Jelly0_7_1_Dirs_1.txt","Any[3,1,4]","turn left and move to this sofa chair",""
"Cleaned-WLH_Jelly0_7_1_Dirs_1.txt","Any[3,1,4]","turn left again and move along the brick one alley",""
"Cleaned-WLH_Jelly0_7_1_Dirs_1.txt","Any[2,2,1,1,4]","to your left is grey flooring with a wooden chair in the distance",""
"Cleaned-EMWC_Jelly0_1_5_Dirs_1.txt","Any[2,4]","place your back against the wall of the 't' intersection",""
"Cleaned-EMWC_Jelly0_1_5_Dirs_1.txt","Any[2,4]","turn to the right",""
"Cleaned-EMWC_Jelly0_1_5_Dirs_1.txt","Any[1,4]","go forward one segment to the end of the hall",""
"Cleaned-EMWC_Jelly0_1_5_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_Jelly0_1_5_Dirs_1.txt","Any[1,4]","go forward one segment to the intersection with the wooden-floored hall",""
"Cleaned-EMWC_Jelly0_1_5_Dirs_1.txt","Any[4]","this intersection contains an easel",""
"Cleaned-EMWC_Jelly0_1_5_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_Jelly0_1_5_Dirs_1.txt","Any[1,4]","go forward one segment",""
"Cleaned-WLH_Jelly0_6_4_Dirs_2.txt","Any[2,1,3,4]","move to the flowered carpet and turn left",""
"Cleaned-WLH_Jelly0_6_4_Dirs_2.txt","Any[1,3,4]","again move forward to the blue carpet and turn left",""
"Cleaned-WLH_Jelly0_6_4_Dirs_2.txt","Any[1,1,1,1,4]","move forward past the chair to the hatrack",""
"Cleaned-WLH_Jelly0_6_4_Dirs_2.txt","Any[3,1,1,4]","turn left and move straight to the end of the green octagon alley",""
"Cleaned-WLH_Jelly0_5_1_Dirs_1.txt","Any[2,1,2,4]","move to the easel and turn right",""
"Cleaned-WLH_Jelly0_5_1_Dirs_1.txt","Any[1,4]","the left side alley should be stone",""
"Cleaned-WLH_Jelly0_5_1_Dirs_1.txt","Any[3,1,4]","move along the stone alley past the sofa chair",""
"Cleaned-WLH_Jelly0_5_1_Dirs_1.txt","Any[4]","one alley past this chair",""
"Cleaned-TJS_Jelly0_6_5_Dirs_1.txt","Any[2,1,2,1,3,3,1,1,2,1,3,1,2,1,4]","position 5 is in the middle of the wood floored hall",""
"Cleaned-KXP_Jelly0_2_7_Dirs_1.txt","Any[2,1,3,1,1,1,1,1,3,3,1,2,1,2,1,3,1,2,1,3,1,4]","go to blue floor area",""
"Cleaned-KXP_Jelly0_2_7_Dirs_1.txt","Any[2,2,1,4]","make 1st right go tward black floored area",""
"Cleaned-TJS_Jelly0_6_3_Dirs_1.txt","Any[2,1,2,2,2,1,3,1,1,1,1,3,3,1,4]","it's in the middle of the blue hall with two objects at either side",""
"Cleaned-WLH_Jelly0_5_4_Dirs_1.txt","Any[2,1,4]","face and move to the easel",""
"Cleaned-WLH_Jelly0_5_4_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-WLH_Jelly0_5_4_Dirs_1.txt","Any[1,4]","the side alley to your right should be blue",""
"Cleaned-WLH_Jelly0_5_4_Dirs_1.txt","Any[2,1,1,1,1,1,4]","move along the blue floored alley past the chair to the hatrack",""
"Cleaned-WLH_Jelly0_5_4_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-WLH_Jelly0_5_4_Dirs_1.txt","Any[1,1,4]","p 4 is at the end of the alley with the green octagon floor",""
"Cleaned-KXP_Jelly0_5_6_Dirs_1.txt","Any[2,1,3,1,2,1,3,1,3,1,1,1,1,3,1,3,1,2,1,1,4]","go to blue",""
"Cleaned-KXP_Jelly0_5_6_Dirs_1.txt","Any[2,1,3,4]","then pink area",""
"Cleaned-KXP_Jelly0_5_6_Dirs_1.txt","Any[1,2,1,4]","make 1st rt",""
"Cleaned-TJS_Jelly0_2_7_Dirs_1.txt","Any[2,1,3,1,2,1,1,3,1,2,1,1,1,2,1,4]","position 7 is in the middle of the grey floored hall with a coat rack or something",""
"Cleaned-WLH_Jelly0_4_5_Dirs_1.txt","Any[2,1,1,2,4]","move to hatrack and turn right",""
"Cleaned-WLH_Jelly0_4_5_Dirs_1.txt","Any[1,1,1,1,1,4]","go down this blue floored alley past the chair to the end",""
"Cleaned-WLH_Jelly0_4_5_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-WLH_Jelly0_4_5_Dirs_1.txt","Any[1,4]","move to the easel with the wooden floored side alleys",""
"Cleaned-WLH_Jelly0_4_5_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-WLH_Jelly0_4_5_Dirs_1.txt","Any[4]","you should see a longer alley than the one behind you",""
"Cleaned-WLH_Jelly0_4_5_Dirs_1.txt","Any[1,4]","move one block to between the wall hanging butterflies",""
"Cleaned-KXP_Jelly0_5_4_Dirs_1.txt","Any[2,1,3,1,2,1,3,1,3,1,1,1,1,3,1,2,1,3,1,2,1,4]","go to the fish area",""
"Cleaned-KXP_Jelly0_5_4_Dirs_1.txt","Any[1,1,3,1,1,1,4]","pos 4 is at the dead end of one of the fish walled hallways",""
"Cleaned-KXP_Jelly0_3_4_Dirs_1.txt","Any[2,4]","foward to the fish",""
"Cleaned-KXP_Jelly0_3_4_Dirs_1.txt","Any[1,3,4]","first left",""
"Cleaned-KXP_Jelly0_3_4_Dirs_1.txt","Any[1,1,4]","go tot the end",""
"Cleaned-KLS_Jelly0_6_4_Dirs_1.txt","Any[2,1,3,4]","go straight towards the pink path and at this intersection take a left onto th epink path",""
"Cleaned-KLS_Jelly0_6_4_Dirs_1.txt","Any[1,3,4]","at the next intersection take a left onto the blue path",""
"Cleaned-KLS_Jelly0_6_4_Dirs_1.txt","Any[1,1,1,1,3,4]","follow it all the way to the coat rack and take a left onto the yellow path",""
"Cleaned-KLS_Jelly0_6_4_Dirs_1.txt","Any[1,1,4]","the end of this hall is 4",""
"Cleaned-KXP_Jelly0_1_6_Dirs_1.txt","Any[2,1,2,1,1,1,1,2,1,2,1,3,1,2,1,1,3,1,4]","go to the blue floored area",""
"Cleaned-KXP_Jelly0_1_6_Dirs_1.txt","Any[2,1,3,4]","go to the pink floored area",""
"Cleaned-KXP_Jelly0_1_6_Dirs_1.txt","Any[1,2,4]","make the first left into a dead ended street",""
"Cleaned-KXP_Jelly0_1_6_Dirs_1.txt","Any[1,4]","pos 6 is at the end",""
"Cleaned-TJS_Jelly0_1_2_Dirs_1.txt","Any[2,1,2,1,3,4]","find the butterfly halls",""
"Cleaned-TJS_Jelly0_1_2_Dirs_1.txt","Any[1,1,3,1,4]","pass a lampshade in the middle of a hall",""
"Cleaned-TJS_Jelly0_1_2_Dirs_1.txt","Any[2,4]","make a turn",""
"Cleaned-TJS_Jelly0_1_2_Dirs_1.txt","Any[1,4]","position 2 is at the corner of two halls with no tiles on the floor but butterflies on the walls",""
"Cleaned-TJS_Jelly0_3_6_Dirs_1.txt","Any[2,1,1,1,2,4]","position 6 is in the hall with the rose floors",""
"Cleaned-TJS_Jelly0_3_6_Dirs_1.txt","Any[1,2,1,4]","it is a dead end which branches off and has two pictures of the eiffel tower on the walls",""
"Cleaned-EMWC_Jelly0_3_4_Dirs_1.txt","Any[2,4]","place your back to the wall of the 't' intersection",""
"Cleaned-EMWC_Jelly0_3_4_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_Jelly0_3_4_Dirs_1.txt","Any[1,4]","go forward one segment to the intersection with the yellow-tiled hall",""
